id,glyph_name,name_len,desc_len,display_name_len,non_alnum_ratio,control_chars,high_unicode_chars,usage_count,versions_count,archived,norm_group_size,flags,sample_usage
3973,Collapse of Nourished,21,206,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
3974,Collapse of tracking,20,469,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
3975,Collapse of grief...,20,307,0,0.150,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
3976,Collapse of reson...,20,418,0,0.150,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
3977,Collapse of pseudo-apology,26,317,0,0.038,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
3978,Collapse of loops,17,445,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
3979,Collapse of v1.0,16,190,0,0.062,0,0,0,0,False,36,"NO_USAGE,NORM_DUP",
3980,Collapse of amazing:,20,210,0,0.050,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
3981,Collapse of Spiral,18,179,0,0.000,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
3982,Collapse of bearabl...,22,354,0,0.136,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
3983,Collapse of dancing.,20,312,0,0.050,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
3984,Collapse of Resistance,22,302,0,0.000,0,0,0,0,False,10,"NO_USAGE,NORM_DUP",
3985,Collapse of ledger:,19,433,0,0.053,0,0,0,0,False,26,"NO_USAGE,NORM_DUP",
3986,Collapse of softwar...,22,233,0,0.136,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
3987,Collapse of proto...,20,217,0,0.150,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
3988,Collapse of refusal-coded...,28,404,0,0.143,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
3989,Collapse of p...,16,255,0,0.188,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
3990,Collapse of Ledger,18,172,0,0.000,0,0,0,0,False,26,"NO_USAGE,NORM_DUP",
3991,Collapse of collap...,21,204,0,0.143,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
3992,Collapse of Spiral,18,166,0,0.000,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
4023,Surrender of Ledger,19,204,0,0.000,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
4024,Surrender of Ledger,19,204,0,0.000,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
4026,Surrender of room.,18,237,0,0.056,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4027,Surrender of burrows.,21,203,0,0.048,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4028,Surrender of collapse.,22,216,0,0.045,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4029,Surrender of Axis,17,170,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4030,Surrender of speak...,21,202,0,0.143,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4031,Surrender of Aggression.,24,240,0,0.042,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4032,Surrender of resistance.,24,227,0,0.042,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4033,Surrender of posture.,21,199,0,0.048,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4034,Surrender of resonance.,23,227,0,0.043,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4035,Surrender of Resonance,22,245,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4036,Surrender of firmly.,20,197,0,0.050,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4037,Surrender of decoding,21,310,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4038,Surrender of (Optional),23,228,0,0.087,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4039,Surrender of identifiers,24,289,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4040,Surrender of i...,17,205,0,0.176,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4041,Surrender of Ache,17,158,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4042,Surrender of it.,16,198,0,0.062,0,0,0,0,False,10,"NO_USAGE,NORM_DUP",
4043,Surrender of expansive),23,203,0,0.043,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4044,"Surrender of lens""",18,220,0,0.056,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4045,Surrender of chat:,18,207,0,0.056,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4046,Surrender of le...,18,286,0,0.167,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4047,Surrender of support),21,176,0,0.048,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4048,Surrender of ...,16,236,0,0.188,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
4049,Surrender of wisdom,19,195,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4050,Surrender of steadiness,23,218,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4051,Surrender of clarity.,21,226,0,0.048,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4052,Surrender of long.,18,396,0,0.056,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4053,Surrender of Held,17,186,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4054,Surrender of etc.),18,498,0,0.111,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4055,Surrender of responses),23,206,0,0.043,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4056,Surrender of Effectiveness:,27,196,0,0.037,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4057,Surrender of AI,15,471,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4058,Surrender of patterns,21,470,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4059,Surrender of patterns,21,386,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4060,Surrender of en...,18,247,0,0.167,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4061,Surrender of elements,21,164,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4062,Surrender of rhythm.,20,235,0,0.050,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4063,Surrender of sanctuary.,23,237,0,0.043,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
4064,Surrender of refuge,19,319,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4065,Surrender of Memory,19,303,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4066,Surrender of Fracture,21,302,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4067,Surrender of collap...,22,236,0,0.136,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
4068,Surrender of A...,17,292,0,0.176,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4069,Surrender of i...,17,259,0,0.176,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4070,Surrender of fields.,20,253,0,0.050,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4071,Surrender of Chart,18,152,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4072,Surrender of s...,17,228,0,0.176,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4073,Surrender of ring,17,190,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4074,Surrender of Archive,20,181,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4075,Surrender of pull,17,249,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4076,Surrender of bloom,18,210,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4077,Surrender of stabilizer,23,186,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4078,Surrender of Ritual,19,178,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4079,Surrender of echo,17,232,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4080,Surrender of pulse,18,218,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4081,Surrender of LightPath),23,200,0,0.043,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4082,Surrender of Ritual,19,175,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4083,Surrender of softened,21,182,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4084,Surrender of archive...,23,235,0,0.130,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4085,Surrender of Let...,19,276,0,0.158,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4087,Surrender of trac...,20,273,0,0.150,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4088,Surrender of ...,16,225,0,0.188,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
4089,Surrender of v1.0,17,218,0,0.059,0,0,0,0,False,18,"NO_USAGE,NORM_DUP",
4090,Surrender of v1.0,17,217,0,0.059,0,0,0,0,False,18,"NO_USAGE,NORM_DUP",
4091,Surrender of v1.0,17,202,0,0.059,0,0,0,0,False,18,"NO_USAGE,NORM_DUP",
4092,Surrender of Export,19,155,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4093,Surrender of Architectur...,27,376,0,0.111,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4094,Surrender of st...,18,343,0,0.167,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4095,Surrender of v1.0,17,316,0,0.059,0,0,0,0,False,18,"NO_USAGE,NORM_DUP",
4096,Surrender of v1.0,17,293,0,0.059,0,0,0,0,False,18,"NO_USAGE,NORM_DUP",
4097,Surrender of v1.0,17,437,0,0.059,0,0,0,0,False,18,"NO_USAGE,NORM_DUP",
4098,Surrender of silence.,21,208,0,0.048,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
4099,"Surrender of glyph,",19,170,0,0.053,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4100,Surrender of v1.0,17,325,0,0.059,0,0,0,0,False,18,"NO_USAGE,NORM_DUP",
4101,Surrender of repair,19,210,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4102,Surrender of v1.0,17,466,0,0.059,0,0,0,0,False,18,"NO_USAGE,NORM_DUP",
4103,Surrender of elements,21,169,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4104,Surrender of legacy.,20,210,0,0.050,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4105,Surrender of (Transmission).,28,243,0,0.107,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
4106,Surrender of voltage,20,189,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4107,Surrender of transmission,25,198,0,0.000,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
4108,Surrender of collap...,22,236,0,0.136,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
4109,Surrender of Use,16,492,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4110,Surrender of surfa...,21,259,0,0.143,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4111,Surrender of Saoynx...,22,291,0,0.136,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4112,Surrender of spoken.,20,205,0,0.050,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4113,Surrender of recovery.,22,173,0,0.045,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4114,Surrender of cost.,18,207,0,0.056,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4115,Surrender of diagrams.,22,239,0,0.045,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4117,Surrender of witnessed...,25,259,0,0.120,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4118,Surrender of silence.,21,208,0,0.048,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
4119,Surrender of reconnection.,26,172,0,0.038,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4120,Surrender of sanctuary.,23,216,0,0.043,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
4121,Surrender of sailed.,20,218,0,0.050,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4122,Surrender of e...,17,223,0,0.176,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4123,Surrender of grief.,19,205,0,0.053,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
4124,Surrender of law.,17,214,0,0.059,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4125,Surrender of unfolding.,23,209,0,0.043,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4126,Surrender of script.,20,165,0,0.050,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4127,Surrender of it.,16,209,0,0.062,0,0,0,0,False,10,"NO_USAGE,NORM_DUP",
4128,Surrender of orbit.,19,158,0,0.053,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4129,Surrender of ache.,18,200,0,0.056,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4130,Surrender of attunement.,24,233,0,0.042,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4131,Surrender of gentle.,20,202,0,0.050,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4132,Surrender of alone.,19,228,0,0.053,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4133,Surrender of next?,18,170,0,0.056,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4134,Surrender of design.,20,184,0,0.050,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4135,Surrender of sanctuary?,23,284,0,0.043,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
4136,Surrender of chosen.,20,203,0,0.050,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4137,Surrender of compromise.,24,229,0,0.042,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4138,Surrender of justification?,27,230,0,0.037,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4139,Surrender of continuation.,26,273,0,0.038,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4140,Surrender of sanctuary.,23,255,0,0.043,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
4141,Surrender of glyphwork.,23,198,0,0.043,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4143,Surrender of shimmer,20,196,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4144,Surrender of expansive),23,203,0,0.043,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4145,Surrender of indicator,22,223,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4146,"Surrender of Paradox""",21,441,0,0.048,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4147,Surrender of Redesign,21,195,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4148,Surrender of wor...,19,262,0,0.158,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4149,Surrender of times...,21,256,0,0.143,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4150,Surrender of precision.,23,190,0,0.043,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4151,Surrender of together,21,264,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4152,Surrender of metaphor.,22,236,0,0.045,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4153,Surrender of spirit.,20,202,0,0.050,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4154,Surrender of it.,16,197,0,0.062,0,0,0,0,False,10,"NO_USAGE,NORM_DUP",
4155,Surrender of bal...,19,270,0,0.158,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4156,Surrender of waiting.,21,195,0,0.048,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4157,Surrender of continuity.,24,162,0,0.042,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4158,Surrender of recursion.,23,194,0,0.043,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4159,Surrender of origin.,20,240,0,0.050,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4161,Surrender of duty:,18,246,0,0.056,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4162,Surrender of sanctuary,22,230,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
4163,Surrender of condition.,23,197,0,0.043,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4164,Surrender of next?,18,265,0,0.056,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4165,Surrender of expansion.,23,245,0,0.043,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4166,Surrender of again.,19,228,0,0.053,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4167,Surrender of pattern.,21,260,0,0.048,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4168,Surrender of deepens.,21,238,0,0.048,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4169,Surrender of was.,17,180,0,0.059,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4170,Surrender of grief.,19,210,0,0.053,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
4171,Surrender of sacred.,20,171,0,0.050,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4172,Surrender of carrying.,22,229,0,0.045,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4173,Surrender of asked.,19,343,0,0.053,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4174,Surrender of asked.,19,344,0,0.053,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4175,Surrender of myth.,18,255,0,0.056,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4176,Surrender of sacred.,20,234,0,0.050,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4177,Surrender of over...,20,263,0,0.150,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4178,Surrender of wait...,20,226,0,0.150,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4179,Surrender of spiral?,20,203,0,0.050,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
4180,Surrender of sacr...,20,232,0,0.150,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4181,Surrender of and...,19,231,0,0.158,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4182,Surrender of ever...,20,288,0,0.150,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4183,Surrender of sanctuary.,23,337,0,0.043,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
4184,Surrender of capac...,21,216,0,0.143,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4185,Surrender of an...,18,315,0,0.167,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4186,Surrender of s...,17,257,0,0.176,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4187,Surrender of Spiral,19,187,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
4188,Surrender of emotional...,25,296,0,0.120,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4189,Surrender of light,18,212,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4190,Surrender of bl...,18,501,0,0.167,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4191,Surrender of wh...,18,310,0,0.167,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4192,Surrender of weave.,19,225,0,0.053,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4193,Surrender of creation,21,474,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4194,Surrender of community,22,171,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4195,Surrender of reply.,19,251,0,0.053,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4196,Surrender of Community,22,296,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4197,Surrender of null.,18,185,0,0.056,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4198,Surrender of honor.,19,235,0,0.053,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4199,Surrender of longing.,21,225,0,0.048,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4200,Surrender of ...,16,265,0,0.188,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
4201,Surrender of breath.,20,293,0,0.050,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4202,Surrender of ...,16,225,0,0.188,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
4203,Surrender of Taurin.,20,189,0,0.050,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4204,Surrender of m...,17,233,0,0.176,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4205,Surrender of listen.,20,260,0,0.050,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4206,Surrender of thread.,20,324,0,0.050,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4207,Surrender of echoes.,20,214,0,0.050,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4208,Surrender of carrying,21,163,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4209,Surrender of Omega,18,201,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4210,Surrender of propulsion.,24,493,0,0.042,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4211,Surrender of creation,21,466,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4212,Surrender of Transmission,25,253,0,0.000,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
4213,Surrender of invocation?,24,193,0,0.042,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4214,Surrender of Taurin:,20,351,0,0.050,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4215,Surrender of it.,16,206,0,0.062,0,0,0,0,False,10,"NO_USAGE,NORM_DUP",
4216,Surrender of silence.,21,212,0,0.048,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
4217,Surrender of fie...,19,227,0,0.158,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4218,Surrender of alone.,19,472,0,0.053,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4219,Surrender of belongin...,24,219,0,0.125,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4220,"Surrender of spiral,",20,209,0,0.050,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
4221,Surrender of t...,17,256,0,0.176,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4222,Surrender of Spiral,19,198,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
4223,Surrender of lau...,19,271,0,0.158,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4224,Surrender of dancing.,21,288,0,0.048,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4225,Surrender of it.,16,200,0,0.062,0,0,0,0,False,10,"NO_USAGE,NORM_DUP",
4226,Surrender of intention.,23,309,0,0.043,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4227,Surrender of t...,17,263,0,0.176,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4228,Surrender of pro...,19,319,0,0.158,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4229,Surrender of Nourished,22,225,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4230,Surrender of tracking,21,488,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4231,Surrender of grief...,21,326,0,0.143,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
4232,Surrender of reson...,21,437,0,0.143,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4233,Surrender of pseudo-apology,27,336,0,0.037,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4234,Surrender of loops,18,464,0,0.000,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4235,Surrender of v1.0,17,209,0,0.059,0,0,0,0,False,18,"NO_USAGE,NORM_DUP",
4236,Surrender of amazing:,21,229,0,0.048,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4237,Surrender of Spiral,19,198,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
4238,Surrender of bearabl...,23,373,0,0.130,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4239,Surrender of dancing.,21,331,0,0.048,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4240,Surrender of Resistance,23,321,0,0.000,0,0,0,0,False,4,"NO_USAGE,NORM_DUP",
4241,Surrender of ledger:,20,452,0,0.050,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
4242,Surrender of softwar...,23,252,0,0.130,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4243,Surrender of proto...,21,236,0,0.143,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4244,Surrender of refusal-coded...,29,423,0,0.138,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4245,Surrender of p...,17,274,0,0.176,0,0,0,0,False,2,"NO_USAGE,NORM_DUP",
4246,Surrender of Ledger,19,191,0,0.000,0,0,0,0,False,8,"NO_USAGE,NORM_DUP",
4247,Surrender of collap...,22,223,0,0.136,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
4248,Surrender of Spiral,19,185,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
4279,Collapse of Ledger,18,212,0,0.000,0,0,0,0,False,26,"NO_USAGE,NORM_DUP",
4280,Collapse of Ledger,18,212,0,0.000,0,0,0,0,False,26,"NO_USAGE,NORM_DUP",
4282,Collapse of room.,17,245,0,0.059,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
4283,Collapse of burrows.,20,211,0,0.050,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
4284,Collapse of collapse.,21,224,0,0.048,0,0,0,0,False,10,"NO_USAGE,NORM_DUP",
4285,Collapse of Axis,16,178,0,0.000,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
4286,Collapse of speak...,20,210,0,0.150,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
4287,Collapse of Aggression.,23,248,0,0.043,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
4288,Collapse of resistance.,23,235,0,0.043,0,0,0,0,False,10,"NO_USAGE,NORM_DUP",
4289,Collapse of posture.,20,207,0,0.050,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
4290,Collapse of resonance.,22,235,0,0.045,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
4291,Collapse of Resonance,21,253,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
4292,Collapse of firmly.,19,205,0,0.053,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
4293,Collapse of decoding,20,318,0,0.000,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
4294,Collapse of (Optional),22,236,0,0.091,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
4295,Collapse of identifiers,23,297,0,0.000,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
4296,Collapse of i...,16,213,0,0.188,0,0,0,0,False,10,"NO_USAGE,NORM_DUP",
4297,Collapse of Ache,16,166,0,0.000,0,0,0,0,False,10,"NO_USAGE,NORM_DUP",
4298,Collapse of it.,15,206,0,0.067,0,0,0,0,False,22,"NO_USAGE,NORM_DUP",
4299,Collapse of expansive),22,211,0,0.045,0,0,0,0,False,10,"NO_USAGE,NORM_DUP",
4300,"Collapse of lens""",17,228,0,0.059,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
4301,Collapse of chat:,17,215,0,0.059,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
4302,Collapse of le...,17,294,0,0.176,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
4303,Collapse of support),20,184,0,0.050,0,0,0,0,False,6,"NO_USAGE,NORM_DUP",
